ID_Cliente,Evasion,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Servicio_Telefono,Multiples_Lineas,Tipo_Internet,Seguridad_Online,Backup_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Factura_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Evasion_Binaria
6999-CHVCF,No,Masculino,0,No,No,68,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,No,Sí,Two year,Sí,Bank transfer (automatic),102.1,7149.35,3.4,0.0
7000-WCEVQ,Sí,Femenino,1,No,No,20,Sí,Sí,DSL,No,No,No,No,No,Sí,Month-to-month,Sí,Mailed check,61.6,1174.35,2.05,1.0
7005-CCBKV,Sí,Masculino,0,No,No,6,Sí,No,Fiber optic,No,Sí,No,No,No,Sí,Month-to-month,Sí,Electronic check,84.4,556.35,2.81,1.0
7005-CYUIL,No,Femenino,1,Sí,No,71,Sí,No,Fiber optic,Sí,Sí,Sí,Sí,Sí,No,Two year,Sí,Electronic check,99.4,7168.25,3.31,0.0
7008-LZVOZ,No,Masculino,0,Sí,Sí,66,Sí,Sí,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),25.3,1672.35,0.84,0.0
7009-LGECI,No,Femenino,0,No,No,4,Sí,No,DSL,Sí,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),50.55,235.65,1.68,0.0
7009-PCARS,No,Masculino,0,No,Sí,55,Sí,No,Sin internet,,,,,,,One year,No,Bank transfer (automatic),19.1,1001.5,0.64,0.0
7010-BRBUU,No,Masculino,0,Sí,Sí,72,Sí,Sí,Sin internet,,,,,,,Two year,No,Credit card (automatic),24.1,1734.65,0.8,0.0
7010-ZMVBF,No,Femenino,0,Sí,Sí,18,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.45,357.0,0.68,0.0
7011-CVEUC,No,Masculino,0,Sí,No,25,Sí,No,Fiber optic,No,No,No,Sí,Sí,Sí,Month-to-month,Sí,Credit card (automatic),95.7,2338.35,3.19,0.0
7013-PSXHK,No,Femenino,0,No,No,40,Sí,Sí,DSL,No,No,Sí,Sí,Sí,Sí,One year,Sí,Mailed check,80.75,3208.65,2.69,0.0
7014-ZZXAW,No,Femenino,0,Sí,No,71,Sí,Sí,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),24.25,1732.95,0.81,0.0
7016-BPGEU,Sí,Femenino,0,No,No,29,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),25.1,712.85,0.84,1.0
7016-NVRIC,No,Masculino,1,Sí,No,29,Sí,No,Fiber optic,Sí,No,Sí,No,No,Sí,One year,No,Bank transfer (automatic),90.1,2656.7,3.0,0.0
7017-VFHAY,No,Femenino,0,Sí,Sí,61,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),115.1,7008.15,3.84,0.0
7017-VFULY,No,Femenino,0,Sí,No,2,Sí,No,Sin internet,,,,,,,Month-to-month,No,Bank transfer (automatic),20.1,43.15,0.67,0.0
7018-FPXHH,No,Masculino,0,Sí,Sí,56,Sí,No,DSL,Sí,Sí,Sí,No,No,No,Two year,Sí,Bank transfer (automatic),59.8,3457.45,1.99,0.0
7018-WBJNK,No,Masculino,0,No,Sí,13,Sí,No,Fiber optic,No,No,No,No,Sí,No,Month-to-month,Sí,Credit card (automatic),78.3,1033.95,2.61,0.0
7020-OZKXZ,No,Femenino,1,No,No,9,Sí,No,Fiber optic,No,No,Sí,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,2.52,0.0
7021-XSNYE,No,Masculino,0,Sí,Sí,7,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,No,Sí,Two year,No,Credit card (automatic),49.65,305.55,1.66,0.0
7024-OHCCK,Sí,Femenino,1,No,No,2,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,93.85,170.85,3.13,1.0
7025-IWFHT,No,Masculino,0,No,No,41,Sí,No,Fiber optic,No,Sí,No,Sí,Sí,No,One year,Sí,Electronic check,89.55,3729.75,2.98,0.0
7025-WCBNE,No,Masculino,1,No,No,47,Sí,Sí,DSL,No,Sí,No,Sí,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,1.99,0.0
7026-TPCZX,,Masculino,0,Sí,Sí,69,Sí,No,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),106.35,7261.75,3.54,
7026-YMSBE,No,Masculino,0,No,No,30,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,19.7,625.05,0.66,0.0
7028-DVOIQ,Sí,Masculino,1,No,No,35,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,99.05,3395.8,3.3,1.0
7029-IJEJK,No,Femenino,0,No,No,54,No,Sin servicio telefónico,DSL,Sí,No,No,Sí,No,Sí,One year,No,Bank transfer (automatic),44.1,2369.7,1.47,0.0
7029-RPUAV,Sí,Masculino,1,Sí,No,17,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Credit card (automatic),100.45,1622.45,3.35,1.0
7030-FZTFM,No,Masculino,0,Sí,Sí,72,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),110.9,7922.75,3.7,0.0
7030-NJVDP,No,Masculino,0,Sí,No,24,Sí,No,Fiber optic,Sí,No,No,Sí,No,Sí,Month-to-month,Sí,Electronic check,89.25,2210.2,2.98,0.0
7032-LMBHI,No,Femenino,0,No,No,37,Sí,Sí,DSL,Sí,No,No,No,Sí,No,One year,No,Bank transfer (automatic),64.65,2347.85,2.16,0.0
7033-CLAMM,No,Femenino,0,Sí,Sí,48,Sí,No,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),20.2,1027.25,0.67,0.0
7036-TYDEC,No,Femenino,0,No,No,69,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Two year,No,Electronic check,104.0,7028.5,3.47,0.0
7036-ZZKBD,No,Masculino,0,Sí,No,31,Sí,No,DSL,No,No,Sí,Sí,No,Sí,Month-to-month,Sí,Credit card (automatic),66.4,2019.8,2.21,0.0
7037-MTYVW,No,Masculino,0,Sí,Sí,38,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),85.4,3297.0,2.85,0.0
7041-TXQJH,No,Femenino,0,No,No,37,No,Sin servicio telefónico,DSL,No,No,Sí,No,No,Sí,Month-to-month,Sí,Credit card (automatic),40.2,1478.85,1.34,0.0
7044-YAACC,No,Masculino,1,Sí,No,4,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.2,280.35,2.34,0.0
7047-FWEYA,No,Femenino,0,Sí,No,46,Sí,Sí,Fiber optic,No,Sí,No,Sí,Sí,Sí,One year,Sí,Electronic check,103.15,4594.65,3.44,0.0
7047-YXDMZ,No,Masculino,0,No,No,21,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.0,417.7,0.67,0.0
7048-GXDAY,No,Masculino,0,No,No,39,Sí,Sí,Fiber optic,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,106.4,4040.65,3.55,0.0
7049-GKVZY,No,Femenino,0,No,No,17,Sí,No,DSL,Sí,Sí,No,Sí,Sí,Sí,One year,No,Credit card (automatic),79.85,1387.35,2.66,0.0
7054-DMVAS,No,Masculino,0,No,No,54,Sí,No,DSL,Sí,Sí,No,No,Sí,No,Two year,Sí,Bank transfer (automatic),65.3,3512.9,2.18,0.0
7054-ENNGU,No,Femenino,0,Sí,No,9,Sí,No,DSL,No,Sí,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,1.7,0.0
7054-LGEQW,Sí,Femenino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,1.53,1.0
7055-HNEOJ,No,Masculino,0,Sí,No,3,Sí,No,DSL,No,No,Sí,Sí,No,No,Month-to-month,Sí,Mailed check,55.8,154.55,1.86,0.0
7055-JCGNI,No,Femenino,0,No,No,70,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),111.95,7795.95,3.73,0.0
7055-VKGDA,Sí,Masculino,0,No,No,54,Sí,No,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,One year,Sí,Credit card (automatic),105.4,5643.4,3.51,1.0
7056-IMHCC,Sí,Masculino,1,Sí,No,53,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,101.9,5549.4,3.4,1.0
7061-OVMIM,No,Femenino,0,Sí,Sí,30,Sí,No,Sin internet,,,,,,,One year,No,Bank transfer (automatic),19.55,608.5,0.65,0.0
7064-FRRSW,No,Masculino,1,No,No,48,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,One year,Sí,Electronic check,99.0,4744.35,3.3,0.0
7064-JHXCE,No,Masculino,0,Sí,Sí,62,Sí,No,Sin internet,,,,,,,Two year,No,Credit card (automatic),20.05,1263.9,0.67,0.0
7065-YUNRY,Sí,Femenino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,45.3,45.3,1.51,1.0
7067-KSAZT,Sí,Femenino,1,Sí,No,65,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,One year,Sí,Electronic check,106.25,6979.8,3.54,1.0
7069-PURBI,,Femenino,0,Sí,No,14,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,20.4,292.4,0.68,
7072-MBHEV,No,Femenino,1,Sí,Sí,11,Sí,Sí,Fiber optic,No,No,Sí,No,No,No,Month-to-month,Sí,Credit card (automatic),78.1,864.85,2.6,0.0
7073-QETQY,No,Masculino,0,Sí,Sí,66,Sí,No,Sin internet,,,,,,,One year,Sí,Electronic check,20.35,1359.5,0.68,0.0
7074-IEVOJ,Sí,Femenino,1,No,No,3,Sí,Sí,Fiber optic,No,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,79.4,205.05,2.65,1.0
7074-STDCN,No,Masculino,0,No,No,39,No,Sin servicio telefónico,DSL,No,No,No,Sí,No,Sí,Month-to-month,Sí,Electronic check,40.6,1494.5,1.35,0.0
7075-BNDVQ,No,Femenino,0,No,No,4,No,Sin servicio telefónico,DSL,Sí,No,Sí,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,1.17,0.0
7077-XJMET,No,Masculino,0,Sí,No,12,Sí,No,DSL,No,No,Sí,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,74.15,741.4,2.47,0.0
7078-NVFAM,No,Femenino,0,Sí,Sí,32,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,35.15,1051.05,1.17,0.0
7079-QRCBC,Sí,Femenino,0,No,No,24,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,98.75,2407.3,3.29,1.0
7080-TNUWP,No,Masculino,0,Sí,No,70,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,No,One year,Sí,Bank transfer (automatic),95.0,6602.9,3.17,0.0
7083-MIOPC,No,Femenino,0,No,No,72,Sí,No,Sin internet,,,,,,,Two year,No,Credit card (automatic),20.25,1566.9,0.68,0.0
7083-YNSKY,Sí,Femenino,0,No,No,15,Sí,Sí,Sin internet,,,,,,,Month-to-month,Sí,Credit card (automatic),25.4,399.6,0.85,1.0
7088-FBAWU,No,Femenino,0,Sí,Sí,17,Sí,No,DSL,Sí,Sí,No,No,Sí,Sí,Month-to-month,No,Mailed check,74.55,1215.8,2.48,0.0
7089-IVVAZ,Sí,Femenino,0,No,No,8,Sí,Sí,Fiber optic,Sí,No,No,Sí,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),103.35,847.3,3.44,1.0
7089-RKVSZ,No,Masculino,0,Sí,Sí,8,Sí,Sí,Sin internet,,,,,,,One year,No,Mailed check,24.4,203.95,0.81,0.0
7089-XXAYG,No,Masculino,0,Sí,No,25,No,Sin servicio telefónico,DSL,No,No,Sí,No,Sí,No,One year,Sí,Credit card (automatic),38.1,970.4,1.27,0.0
7094-MSZAO,No,Masculino,0,Sí,Sí,10,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Credit card (automatic),20.05,218.5,0.67,0.0
7096-UCLNH,No,Masculino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.05,20.05,0.67,0.0
7096-ZNBZI,No,Femenino,0,Sí,No,72,Sí,Sí,Sin internet,,,,,,,Two year,No,Credit card (automatic),26.45,1914.5,0.88,0.0
7100-FQPRV,No,Masculino,0,Sí,Sí,43,Sí,Sí,DSL,Sí,No,No,Sí,No,Sí,One year,Sí,Credit card (automatic),71.9,3173.35,2.4,0.0
7101-HRBLJ,No,Femenino,0,Sí,Sí,72,Sí,No,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),83.7,6096.9,2.79,0.0
7102-JJVTX,No,Femenino,0,Sí,Sí,9,Sí,No,DSL,Sí,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,1.62,0.0
7103-IPXPJ,No,Masculino,0,Sí,No,50,Sí,Sí,Fiber optic,No,No,No,Sí,Sí,Sí,One year,No,Electronic check,99.4,5059.75,3.31,0.0
7103-ZGVNT,No,Femenino,0,Sí,Sí,69,Sí,Sí,DSL,Sí,Sí,No,Sí,Sí,No,One year,No,Credit card (automatic),73.7,4885.85,2.46,0.0
7105-BENQF,No,Masculino,0,No,Sí,15,Sí,No,DSL,Sí,No,Sí,No,No,Sí,One year,No,Mailed check,64.85,950.75,2.16,0.0
7105-MXJLL,No,Femenino,1,Sí,No,26,Sí,No,DSL,No,No,Sí,No,No,Sí,One year,No,Mailed check,60.7,1597.4,2.02,0.0
7107-UBYKY,No,Femenino,0,Sí,Sí,35,Sí,Sí,Sin internet,,,,,,,Month-to-month,Sí,Electronic check,25.75,882.55,0.86,0.0
7108-DGVUU,No,Femenino,1,Sí,No,21,Sí,Sí,DSL,No,Sí,Sí,No,No,Sí,One year,No,Bank transfer (automatic),71.7,1497.05,2.39,0.0
7109-CQYUZ,No,Masculino,0,No,No,52,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Mailed check,89.25,4652.4,2.98,0.0
7109-MFBYV,No,Masculino,0,No,No,26,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,1.52,0.0
7110-BDTWG,No,Femenino,0,Sí,No,71,No,Sin servicio telefónico,DSL,No,No,Sí,Sí,No,Sí,Two year,Sí,Electronic check,47.05,3263.6,1.57,0.0
7112-OPOTK,Sí,Masculino,0,No,No,33,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,2.28,1.0
7113-HIPFI,No,Masculino,0,Sí,Sí,66,Sí,No,DSL,Sí,Sí,Sí,Sí,No,No,Two year,No,Mailed check,65.85,4097.05,2.19,0.0
7114-AEOZE,No,Femenino,0,No,No,60,Sí,No,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),19.85,1128.1,0.66,0.0
7115-IRDHS,No,Femenino,0,Sí,No,72,Sí,Sí,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),24.65,1830.05,0.82,0.0
7115-SIPGA,,Masculino,0,No,Sí,69,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,No,Two year,Sí,Credit card (automatic),79.45,5502.55,2.65,
7117-EVURU,,Masculino,0,No,No,39,No,Sin servicio telefónico,DSL,Sí,Sí,No,Sí,Sí,No,Month-to-month,Sí,Credit card (automatic),48.95,1880.85,1.63,
7120-RFMVS,Sí,Masculino,0,No,No,1,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Month-to-month,No,Electronic check,84.5,84.5,2.82,1.0
7123-WQUHX,No,Masculino,0,No,No,38,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,No,One year,No,Bank transfer (automatic),95.0,3605.6,3.17,0.0
7124-UGSUR,Sí,Femenino,1,Sí,No,61,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,One year,Sí,Credit card (automatic),104.4,6405.0,3.48,1.0
7126-RBHSD,No,Femenino,0,Sí,No,17,Sí,Sí,Fiber optic,Sí,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,2.63,0.0
7128-GGCNO,No,Masculino,0,No,No,46,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,2.43,0.0
7129-ACFOG,No,Femenino,0,No,No,5,Sí,Sí,DSL,Sí,No,No,No,No,No,Month-to-month,Sí,Electronic check,53.8,283.95,1.79,0.0
7129-AZJDE,No,Masculino,0,Sí,Sí,34,Sí,No,Fiber optic,No,No,No,No,No,Sí,One year,Sí,Bank transfer (automatic),78.95,2647.2,2.63,0.0
7129-CAKJW,No,Femenino,0,No,No,17,Sí,Sí,Fiber optic,No,No,Sí,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,2.67,0.0
7130-CTCUS,No,Masculino,1,Sí,No,16,Sí,No,DSL,Sí,Sí,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),54.55,825.1,1.82,0.0
7130-VTEWQ,Sí,Femenino,1,No,No,8,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,75.75,606.25,2.52,1.0
7130-YXBRO,No,Masculino,0,Sí,No,48,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),111.45,5315.1,3.72,0.0
7131-ZQZNK,No,Femenino,0,Sí,Sí,60,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),59.85,3590.2,2.0,0.0
7132-EASOG,,Masculino,0,Sí,Sí,7,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,20.65,150.0,0.69,
7133-VBDCG,Sí,Femenino,0,No,No,25,Sí,No,Fiber optic,Sí,Sí,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),79.85,2015.35,2.66,1.0
7134-HBPBS,No,Femenino,1,No,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),108.1,7774.05,3.6,0.0
7134-MJPDY,No,Femenino,1,No,No,66,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,One year,Sí,Credit card (automatic),102.85,6976.75,3.43,0.0
7136-IHZJA,No,Femenino,0,Sí,Sí,40,Sí,No,DSL,Sí,Sí,No,Sí,No,Sí,Month-to-month,Sí,Mailed check,71.35,2847.2,2.38,0.0
7136-RVDTZ,Sí,Masculino,1,No,No,70,No,Sin servicio telefónico,DSL,No,No,No,No,Sí,Sí,One year,Sí,Electronic check,45.25,3264.45,1.51,1.0
7137-NAXML,No,Masculino,0,No,No,23,Sí,No,Sin internet,,,,,,,One year,No,Bank transfer (automatic),20.15,405.6,0.67,0.0
7137-RYLPP,Sí,Masculino,1,Sí,No,37,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Month-to-month,Sí,Electronic check,85.7,3171.15,2.86,1.0
7138-GIRSH,No,Masculino,0,No,No,50,Sí,Sí,DSL,No,No,Sí,Sí,No,Sí,Two year,No,Bank transfer (automatic),69.5,3418.2,2.32,0.0
7139-JZFVG,No,Masculino,0,Sí,Sí,60,Sí,No,DSL,Sí,Sí,Sí,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,2.02,0.0
7140-ADSMJ,No,Masculino,0,No,No,8,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Credit card (automatic),20.45,162.3,0.68,0.0
7142-HVGBG,Sí,Masculino,1,Sí,No,43,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,103.0,4414.3,3.43,1.0
7143-BQIBA,No,Masculino,0,No,No,10,Sí,No,DSL,Sí,No,No,Sí,Sí,No,Month-to-month,No,Bank transfer (automatic),62.25,612.95,2.08,0.0
7145-FEJWU,No,Femenino,0,No,Sí,12,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,105.3,1275.65,3.51,0.0
7147-AYBAA,No,Masculino,0,No,No,37,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,70.35,2552.9,2.34,0.0
7148-XZPHA,No,Masculino,0,Sí,Sí,55,Sí,No,Fiber optic,No,Sí,No,Sí,No,No,Month-to-month,No,Electronic check,79.4,4238.45,2.65,0.0
7153-CHRBV,No,Femenino,0,Sí,Sí,57,Sí,No,DSL,Sí,No,Sí,Sí,No,No,One year,Sí,Mailed check,59.3,3274.35,1.98,0.0
7153-OANIO,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,2.33,1.0
7156-MHUGY,Sí,Masculino,1,No,No,13,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,90.5,1201.15,3.02,1.0
7156-MXBJE,No,Femenino,0,No,No,43,Sí,Sí,DSL,No,Sí,Sí,Sí,Sí,Sí,One year,No,Credit card (automatic),85.1,3662.25,2.84,0.0
7157-SMCFK,No,Masculino,0,No,Sí,61,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,19.75,1124.2,0.66,0.0
7159-FVYPK,No,Femenino,0,Sí,Sí,3,Sí,Sí,DSL,No,Sí,Sí,No,Sí,No,Month-to-month,Sí,Bank transfer (automatic),69.15,235.0,2.31,0.0
7159-NOKYQ,No,Masculino,0,Sí,No,67,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,Sí,Two year,Sí,Electronic check,93.15,6368.2,3.1,0.0
7161-DFHUF,No,Femenino,0,Sí,No,71,Sí,Sí,Sin internet,,,,,,,Two year,No,Mailed check,23.85,1672.1,0.8,0.0
7162-WPHPM,No,Masculino,0,Sí,Sí,58,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No,Two year,No,Credit card (automatic),71.6,4230.25,2.39,0.0
7163-OCEQI,No,Masculino,0,Sí,Sí,22,Sí,Sí,DSL,No,No,Sí,Sí,Sí,Sí,One year,Sí,Mailed check,78.65,1663.75,2.62,0.0
7164-BPTUT,No,Masculino,0,No,Sí,57,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Mailed check,89.55,5012.35,2.98,0.0
7165-CNJFG,,Masculino,1,Sí,No,35,Sí,Sí,Fiber optic,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Electronic check,94.55,3365.4,3.15,
7167-PCEYD,No,Masculino,0,No,No,67,Sí,No,Sin internet,,,,,,,Two year,Sí,Mailed check,19.8,1311.3,0.66,0.0
7168-HDQHG,No,Femenino,0,Sí,Sí,36,Sí,No,Sin internet,,,,,,,Month-to-month,No,Bank transfer (automatic),19.2,702.9,0.64,0.0
7169-YWAMK,No,Masculino,0,Sí,Sí,72,Sí,No,DSL,Sí,Sí,No,Sí,Sí,No,Two year,No,Bank transfer (automatic),68.4,4855.35,2.28,0.0
7173-TETGO,No,Femenino,1,Sí,No,72,Sí,Sí,Fiber optic,Sí,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,2.62,0.0
7175-NTIXE,No,Femenino,0,No,No,25,Sí,No,DSL,Sí,No,No,Sí,Sí,Sí,Month-to-month,Sí,Credit card (automatic),76.15,1992.95,2.54,0.0
7176-WIONM,No,Femenino,0,Sí,No,12,No,Sin servicio telefónico,DSL,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),49.85,617.15,1.66,0.0
7176-WRTNX,No,Masculino,0,No,No,70,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),114.95,7711.25,3.83,0.0
7180-PISOG,Sí,Masculino,0,Sí,Sí,1,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.5,74.5,2.48,1.0
7181-BQYBV,Sí,Femenino,0,Sí,Sí,1,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,102.45,102.45,3.42,1.0
7181-OQCUT,No,Masculino,0,No,No,21,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Month-to-month,No,Mailed check,103.85,2215.0,3.46,0.0
7182-OVLBJ,No,Femenino,0,Sí,Sí,62,Sí,Sí,Fiber optic,Sí,No,No,No,Sí,Sí,Two year,Sí,Bank transfer (automatic),101.15,6638.35,3.37,0.0
7184-LRUUR,No,Femenino,0,No,No,22,Sí,No,DSL,No,Sí,Sí,No,Sí,No,One year,No,Bank transfer (automatic),65.25,1441.8,2.17,0.0
7188-CBBBA,No,Femenino,0,No,No,65,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,No,One year,Sí,Electronic check,95.5,6153.85,3.18,0.0
7190-XHTWJ,No,Femenino,0,No,No,38,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,19.3,755.5,0.64,0.0
7191-ADRGF,No,Masculino,0,Sí,No,44,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,Sí,Sí,Two year,No,Bank transfer (automatic),54.3,2390.45,1.81,0.0
7196-LIWRH,No,Femenino,0,No,No,6,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,19.55,124.45,0.65,0.0
7197-VOJMM,No,Masculino,0,Sí,No,67,Sí,No,DSL,Sí,Sí,No,Sí,No,Sí,Two year,Sí,Credit card (automatic),69.2,4671.65,2.31,0.0
7198-GLXTC,Sí,Masculino,0,No,No,2,Sí,No,Fiber optic,No,No,No,No,Sí,No,Month-to-month,No,Electronic check,79.0,143.65,2.63,1.0
7203-OYKCT,No,Masculino,0,No,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,One year,Sí,Electronic check,104.95,7544.3,3.5,0.0
7205-BAIAD,No,Femenino,0,No,No,40,Sí,No,Sin internet,,,,,,,Two year,Sí,Bank transfer (automatic),20.6,827.3,0.69,0.0
7206-GZCDC,Sí,Femenino,1,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,69.25,69.25,2.31,1.0
7206-PQBBZ,No,Masculino,1,Sí,No,11,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.2,834.7,2.34,0.0
7207-RMRDB,Sí,Femenino,0,Sí,Sí,65,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,105.5,6985.65,3.52,1.0
7208-PSIHR,No,Femenino,0,Sí,No,70,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),104.3,7188.5,3.48,0.0
7209-JCUDS,Sí,Masculino,0,No,No,10,Sí,No,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,94.9,1048.85,3.16,1.0
7216-EWTRS,Sí,Femenino,1,Sí,No,1,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,100.8,100.8,3.36,1.0
7216-KAOID,No,Masculino,0,Sí,Sí,41,Sí,No,Sin internet,,,,,,,One year,No,Bank transfer (automatic),19.5,798.2,0.65,0.0
